Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Year,Month,Month_Name,Quarter,Week,Day,Day_Name,Season,Anomaly,Z_Score,Cluster
2051,CA-2016-142237,2016-07-11,2016-07-13,First Class,CK-12595,Clytie Kelty,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,6.48,2016,7,July,3,28,11,Monday,Summer,Normal,-0.3579347843044116,1
2052,CA-2016-142237,2016-07-11,2016-07-13,First Class,CK-12595,Clytie Kelty,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,341.488,2016,7,July,3,28,11,Monday,Summer,Normal,0.17669234601298955,1
2053,CA-2016-142237,2016-07-11,2016-07-13,First Class,CK-12595,Clytie Kelty,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-AR-10003732,Office Supplies,Art,Newell 333,11.12,2016,7,July,3,28,11,Monday,Summer,Normal,-0.3505299764052786,1
2054,CA-2016-142237,2016-07-11,2016-07-13,First Class,CK-12595,Clytie Kelty,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",25.344,2016,7,July,3,28,11,Monday,Summer,Normal,-0.32783041012138475,1
2055,CA-2017-136434,2017-12-01,2017-12-07,Standard Class,RD-19480,Rick Duston,Consumer,United States,Richmond,Indiana,47374.0,Central,FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10,17.31,2017,12,December,4,48,1,Friday,Winter,Normal,-0.3406515796605301,1
2056,CA-2018-120376,2018-12-22,2018-12-25,First Class,TP-21130,Theone Pippenger,Consumer,United States,Detroit,Michigan,48227.0,Central,TEC-AC-10001114,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,199.95,2018,12,December,4,51,22,Saturday,Winter,Normal,-0.049183020458450924,1
2057,CA-2018-120376,2018-12-22,2018-12-25,First Class,TP-21130,Theone Pippenger,Consumer,United States,Detroit,Michigan,48227.0,Central,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,1586.69,2018,12,December,4,51,22,Saturday,Winter,Anomaly,2.163865105844064,1
2058,CA-2018-120376,2018-12-22,2018-12-25,First Class,TP-21130,Theone Pippenger,Consumer,United States,Detroit,Michigan,48227.0,Central,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,84.99,2018,12,December,4,51,22,Saturday,Winter,Normal,-0.23264351961455593,1
2059,CA-2018-120376,2018-12-22,2018-12-25,First Class,TP-21130,Theone Pippenger,Consumer,United States,Detroit,Michigan,48227.0,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,411.8,2018,12,December,4,51,22,Saturday,Winter,Normal,0.288900719505196,1
2060,CA-2015-106439,2015-10-31,2015-11-04,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Los Angeles,California,90049.0,West,OFF-FA-10002975,Office Supplies,Fasteners,Staples,11.34,2015,10,October,4,44,31,Saturday,Autumn,Normal,-0.3501788863755783,2
2061,CA-2015-106439,2015-10-31,2015-11-04,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Los Angeles,California,90049.0,West,OFF-ST-10003996,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",80.3,2015,10,October,4,44,31,Saturday,Autumn,Normal,-0.24012812070225714,2
2062,CA-2015-106439,2015-10-31,2015-11-04,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Los Angeles,California,90049.0,West,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",15.968,2015,10,October,4,44,31,Saturday,Autumn,Normal,-0.34279322884170177,2
2063,CA-2015-106439,2015-10-31,2015-11-04,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Los Angeles,California,90049.0,West,OFF-PA-10000477,Office Supplies,Paper,Xerox 1952,64.74,2015,10,October,4,44,31,Saturday,Autumn,Normal,-0.2649597609846945,2
2064,CA-2015-106439,2015-10-31,2015-11-04,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Los Angeles,California,90049.0,West,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",19.296,2015,10,October,4,44,31,Saturday,Autumn,Normal,-0.3374821942105995,2
2065,CA-2015-106439,2015-10-31,2015-11-04,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Los Angeles,California,90049.0,West,OFF-ST-10001963,Office Supplies,Storage,Tennsco Regal Shelving Units,405.64,2015,10,October,4,44,31,Saturday,Autumn,Normal,0.27907019867358845,2
2066,CA-2015-106439,2015-10-31,2015-11-04,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Los Angeles,California,90049.0,West,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,146.352,2015,10,October,4,44,31,Saturday,Autumn,Normal,-0.134718126876065,2
2067,CA-2015-106439,2015-10-31,2015-11-04,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Los Angeles,California,90049.0,West,TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB,251.91,2015,10,October,4,44,31,Saturday,Autumn,Normal,0.03373806110166755,2
2068,CA-2015-106439,2015-10-31,2015-11-04,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Los Angeles,California,90049.0,West,OFF-AR-10001419,Office Supplies,Art,Newell 325,12.39,2015,10,October,4,44,31,Saturday,Autumn,Normal,-0.34850322941564527,2
2069,CA-2016-133452,2016-04-13,2016-04-19,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Pomona,California,91767.0,West,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,199.96,2016,4,April,2,15,13,Wednesday,Spring,Normal,-0.04916706182073724,2
2070,CA-2016-133452,2016-04-13,2016-04-19,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Pomona,California,91767.0,West,FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables,710.832,2016,4,April,2,15,13,Wednesday,Spring,Normal,0.7661150547839747,2
2071,CA-2017-146521,2017-07-21,2017-07-23,Second Class,CC-12610,Corey Catlett,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,1.941,2017,7,July,3,29,21,Friday,Summer,Normal,-0.36517840996263673,1
2072,US-2018-110996,2018-11-20,2018-11-25,Standard Class,KA-16525,Kelly Andreada,Consumer,United States,Ontario,California,91761.0,West,FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,283.92,2018,11,November,4,47,20,Tuesday,Autumn,Normal,0.08482166042305694,2
2073,CA-2017-129693,2017-11-26,2017-12-02,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Seattle,Washington,98105.0,West,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,7.312,2017,11,November,4,47,26,Sunday,Autumn,Normal,-0.356607025646636,2
2074,CA-2018-122504,2018-11-07,2018-11-12,Second Class,DB-13270,Deborah Brumfield,Home Office,United States,Brentwood,California,94513.0,West,TEC-AC-10003289,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,59.97,2018,11,November,4,45,7,Wednesday,Autumn,Normal,-0.2725720311741049,2
2075,CA-2018-122504,2018-11-07,2018-11-12,Second Class,DB-13270,Deborah Brumfield,Home Office,United States,Brentwood,California,94513.0,West,TEC-PH-10002468,Technology,Phones,"Plantronics CS 50-USB - headset - Convertible, Monaural",761.544,2018,11,November,4,45,7,Wednesday,Autumn,Normal,0.8470444983574297,2
2076,CA-2015-131051,2015-12-01,2015-12-05,Standard Class,TR-21325,Toby Ritter,Consumer,United States,San Francisco,California,94122.0,West,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",58.2,2015,12,December,4,49,1,Tuesday,Winter,Normal,-0.27539671004942073,2
2077,CA-2018-140676,2018-09-12,2018-09-15,First Class,BF-11080,Bart Folk,Consumer,United States,Baltimore,Maryland,21215.0,East,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",39.9,2018,9,September,3,37,12,Wednesday,Autumn,Normal,-0.30460101706539777,1
2078,CA-2018-140676,2018-09-12,2018-09-15,First Class,BF-11080,Bart Folk,Consumer,United States,Baltimore,Maryland,21215.0,East,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,90.86,2018,9,September,3,37,12,Wednesday,Autumn,Normal,-0.22327579927664415,1
2079,CA-2018-140676,2018-09-12,2018-09-15,First Class,BF-11080,Bart Folk,Consumer,United States,Baltimore,Maryland,21215.0,East,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,94.85,2018,9,September,3,37,12,Wednesday,Autumn,Normal,-0.21690830282889836,1
2080,CA-2016-120103,2016-12-24,2016-12-29,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Phoenix,Arizona,85023.0,West,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,106.232,2016,12,December,4,51,24,Saturday,Winter,Normal,-0.19874418138322344,2
2081,CA-2016-120103,2016-12-24,2016-12-29,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Phoenix,Arizona,85023.0,West,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,111.984,2016,12,December,4,51,24,Saturday,Winter,Normal,-0.18956477297033275,2
2082,CA-2016-120103,2016-12-24,2016-12-29,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Phoenix,Arizona,85023.0,West,FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,7.712,2016,12,December,4,51,24,Saturday,Winter,Normal,-0.3559686801380901,2
2083,CA-2018-104647,2018-02-23,2018-03-01,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,Los Angeles,California,90008.0,West,OFF-PA-10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",37.44,2018,2,February,1,8,23,Friday,Winter,Normal,-0.3085268419429553,2
2084,CA-2015-110352,2015-11-23,2015-11-29,Standard Class,ED-13885,Emily Ducich,Home Office,United States,Houston,Texas,77036.0,Central,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,23.68,2015,11,November,4,48,23,Monday,Autumn,Normal,-0.3304859274369359,2
2085,CA-2017-140501,2017-06-23,2017-06-28,Standard Class,IM-15070,Irene Maddox,Consumer,United States,New York City,New York,10009.0,East,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",122.12,2017,6,June,2,25,23,Friday,Summer,Normal,-0.17338909778377845,1
2086,CA-2017-140501,2017-06-23,2017-06-28,Standard Class,IM-15070,Irene Maddox,Consumer,United States,New York City,New York,10009.0,East,OFF-LA-10000248,Office Supplies,Labels,Avery 52,18.45,2017,6,June,2,25,23,Friday,Summer,Normal,-0.3388322949611742,1
2087,CA-2017-140501,2017-06-23,2017-06-28,Standard Class,IM-15070,Irene Maddox,Consumer,United States,New York City,New York,10009.0,East,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,324.9,2017,6,June,2,25,23,Friday,Summer,Normal,0.1502201577735891,1
2088,CA-2017-140501,2017-06-23,2017-06-28,Standard Class,IM-15070,Irene Maddox,Consumer,United States,New York City,New York,10009.0,East,OFF-PA-10003129,Office Supplies,Paper,Tops White Computer Printout Paper,146.73,2017,6,June,2,25,23,Friday,Summer,Normal,-0.1341148903704891,1
2089,CA-2017-140501,2017-06-23,2017-06-28,Standard Class,IM-15070,Irene Maddox,Consumer,United States,New York City,New York,10009.0,East,OFF-FA-10004076,Office Supplies,Fasteners,Translucent Push Pins by OIC,3.96,2017,6,June,2,25,23,Friday,Summer,Normal,-0.36195636100825107,1
2090,CA-2016-139290,2016-10-26,2016-10-30,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Rancho Cucamonga,California,91730.0,West,OFF-LA-10004008,Office Supplies,Labels,Avery 507,5.76,2016,10,October,4,43,26,Wednesday,Autumn,Normal,-0.3590838062197943,2
2091,CA-2018-166142,2018-07-15,2018-07-19,Standard Class,MM-17260,Magdelene Morse,Consumer,United States,Wilmington,Delaware,19805.0,East,OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,26.55,2018,7,July,3,28,15,Sunday,Summer,Normal,-0.32590579841311873,1
2092,CA-2018-166142,2018-07-15,2018-07-19,Standard Class,MM-17260,Magdelene Morse,Consumer,United States,Wilmington,Delaware,19805.0,East,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,310.443,2018,7,July,3,28,15,Sunday,Summer,Normal,0.12714875523096725,1
2093,CA-2015-145926,2015-11-17,2015-11-21,Standard Class,MP-17470,Mark Packer,Home Office,United States,Moorhead,Minnesota,56560.0,Central,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,479.9,2015,11,November,4,47,17,Tuesday,Autumn,Normal,0.3975790423351434,2
2094,CA-2016-149678,2016-04-13,2016-04-15,Second Class,AW-10840,Anthony Witt,Consumer,United States,Farmington,New Mexico,87401.0,West,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,12.88,2016,4,April,2,15,13,Wednesday,Spring,Normal,-0.34772125616767646,2
2095,US-2016-164357,2016-11-25,2016-11-29,Standard Class,SF-20065,Sandra Flanagan,Consumer,United States,Wilmington,North Carolina,28403.0,South,OFF-AR-10001177,Office Supplies,Art,Newell 349,13.12,2016,11,November,4,47,25,Friday,Autumn,Normal,-0.3473382488625489,1
2096,US-2017-146570,2017-05-15,2017-05-20,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Jackson,Mississippi,39212.0,South,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,511.84,2017,5,May,2,20,15,Monday,Spring,Normal,0.4485509311925372,1
2097,US-2017-146570,2017-05-15,2017-05-20,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Jackson,Mississippi,39212.0,South,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,91.96,2017,5,May,2,20,15,Monday,Spring,Normal,-0.22152034912814286,1
2098,US-2017-146570,2017-05-15,2017-05-20,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Jackson,Mississippi,39212.0,South,OFF-AR-10003856,Office Supplies,Art,Newell 344,8.34,2017,5,May,2,20,15,Monday,Spring,Normal,-0.35496647768967293,1
2099,CA-2018-124401,2018-09-07,2018-09-12,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Portland,Oregon,97206.0,West,OFF-ST-10000649,Office Supplies,Storage,Hanging Personal Folder File,37.68,2018,9,September,3,36,7,Friday,Autumn,Normal,-0.30814383463782774,2
2100,CA-2018-124401,2018-09-07,2018-09-12,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Portland,Oregon,97206.0,West,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,279.944,2018,9,September,3,36,7,Friday,Autumn,Normal,0.07847650606811024,2
2101,US-2015-140116,2015-03-10,2015-03-17,Standard Class,KT-16480,Kean Thornton,Consumer,United States,Denver,Colorado,80219.0,West,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,636.408,2015,3,March,1,11,10,Tuesday,Spring,Normal,0.647344489463916,2
2102,US-2015-140116,2015-03-10,2015-03-17,Standard Class,KT-16480,Kean Thornton,Consumer,United States,Denver,Colorado,80219.0,West,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",83.168,2015,3,March,1,11,10,Tuesday,Spring,Normal,-0.23555118340598272,2
2103,CA-2015-123295,2015-07-18,2015-07-18,Same Day,AH-10120,Adrian Hane,Home Office,United States,Tucson,Arizona,85705.0,West,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,259.136,2015,7,July,3,29,18,Saturday,Summer,Normal,0.045269772713550115,2
2104,CA-2018-167101,2018-03-24,2018-03-28,Second Class,BM-11650,Brian Moss,Corporate,United States,New York City,New York,10009.0,East,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,221.92,2018,3,March,1,12,24,Saturday,Spring,Normal,-0.014121893401564809,1
2105,CA-2018-167101,2018-03-24,2018-03-28,Second Class,BM-11650,Brian Moss,Corporate,United States,New York City,New York,10009.0,East,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,26.0,2018,3,March,1,12,24,Saturday,Spring,Normal,-0.3267835234873694,1
2106,US-2015-167633,2015-09-30,2015-10-05,Standard Class,BW-11200,Ben Wallace,Consumer,United States,Boynton Beach,Florida,33437.0,South,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,15.552,2015,9,September,3,40,30,Wednesday,Autumn,Normal,-0.34345710817058955,1
2107,US-2015-152723,2015-09-26,2015-09-26,Same Day,HG-14965,Henry Goldwyn,Corporate,United States,Mesquite,Texas,75150.0,Central,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,0.876,2015,9,September,3,39,26,Saturday,Autumn,Normal,-0.3668780048791403,2
2108,CA-2016-164882,2016-10-31,2016-10-31,Same Day,SG-20080,Sandra Glassco,Consumer,United States,Redlands,California,92374.0,West,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,19.98,2016,10,October,4,44,31,Monday,Autumn,Normal,-0.3363906233909859,2
2109,CA-2016-164882,2016-10-31,2016-10-31,Same Day,SG-20080,Sandra Glassco,Consumer,United States,Redlands,California,92374.0,West,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,398.352,2016,10,October,4,44,31,Monday,Autumn,Normal,0.2674395435078813,2
2110,CA-2016-164882,2016-10-31,2016-10-31,Same Day,SG-20080,Sandra Glassco,Consumer,United States,Redlands,California,92374.0,West,OFF-AR-10004272,Office Supplies,Art,Newell 308,5.04,2016,10,October,4,44,31,Monday,Autumn,Normal,-0.360232828135177,2
2111,CA-2016-164882,2016-10-31,2016-10-31,Same Day,SG-20080,Sandra Glassco,Consumer,United States,Redlands,California,92374.0,West,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,17.45,2016,10,October,4,44,31,Monday,Autumn,Normal,-0.340428158732539,2
2112,CA-2016-164882,2016-10-31,2016-10-31,Same Day,SG-20080,Sandra Glassco,Consumer,United States,Redlands,California,92374.0,West,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",323.136,2016,10,October,4,44,31,Monday,Autumn,Normal,0.14740505408090157,2
2113,CA-2016-164882,2016-10-31,2016-10-31,Same Day,SG-20080,Sandra Glassco,Consumer,United States,Redlands,California,92374.0,West,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,29.7,2016,10,October,4,44,31,Monday,Autumn,Normal,-0.3208788275333194,2
2114,CA-2016-164882,2016-10-31,2016-10-31,Same Day,SG-20080,Sandra Glassco,Consumer,United States,Redlands,California,92374.0,West,TEC-PH-10001578,Technology,Phones,Polycom SoundStation2 EX Conference phone,1295.84,2016,10,October,4,44,31,Monday,Autumn,Anomaly,1.6997081279425925,2
2115,CA-2016-164882,2016-10-31,2016-10-31,Same Day,SG-20080,Sandra Glassco,Consumer,United States,Redlands,California,92374.0,West,OFF-ST-10003638,Office Supplies,Storage,Mobile Personal File Cube,46.84,2016,10,October,4,44,31,Monday,Autumn,Normal,-0.2935257224921256,2
2116,CA-2016-164882,2016-10-31,2016-10-31,Same Day,SG-20080,Sandra Glassco,Consumer,United States,Redlands,California,92374.0,West,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,425.833,2016,10,October,4,44,31,Monday,Autumn,Normal,0.31129547580875927,2
2117,CA-2016-159786,2016-10-12,2016-10-17,Second Class,RK-19300,Ralph Kennedy,Consumer,United States,Rochester,New York,14609.0,East,FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",209.67,2016,10,October,4,41,12,Wednesday,Autumn,Normal,-0.03367122460078442,1
2118,CA-2017-130267,2017-09-19,2017-09-23,Standard Class,SW-20245,Scot Wooten,Consumer,United States,Stockton,California,95207.0,West,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",159.88,2017,9,September,3,38,19,Tuesday,Autumn,Normal,-0.11312928177704111,2
2119,CA-2018-155460,2018-04-13,2018-04-15,First Class,RW-19630,Rob Williams,Corporate,United States,Seattle,Washington,98105.0,West,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),5.28,2018,4,April,2,15,13,Friday,Spring,Normal,-0.3598498208300494,2
